"空间键","空间名称","页面ID","父页面ID","父页面标题","标题","层级深度","同级序号","目录路径","主题推断","最后修改时间","最后修改人","子页面是否截断","链接"
"YFZXJSSL","视像科技研发中心技术沙龙","230141694","227846024","2024年","第10期 PCB降层设计指南","2","1","视像科技研发中心技术沙龙 主页 / 2024年 / 第10期 PCB降层设计指南","设计与架构","2024-02-27 10:37:54","李兆琳","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=230141694"
"YFZXJSSL","视像科技研发中心技术沙龙","230147959","227846024","2024年","第11期 AI场景适应高画质研究","2","2","视像科技研发中心技术沙龙 主页 / 2024年 / 第11期 AI场景适应高画质研究","其他","2024-02-29 09:39:47","未知用户 (liuzhitang)","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=230147959"
"YFZXJSSL","视像科技研发中心技术沙龙","230145483","227846024","2024年","第12期 TXC晶振厂家技术交流培训","2","3","视像科技研发中心技术沙龙 主页 / 2024年 / 第12期 TXC晶振厂家技术交流培训","培训与知识","2024-02-28 17:22:00","姜元亭","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=230145483"
"YFZXJSSL","视像科技研发中心技术沙龙","230147976","227846024","2024年","第13期 光学透镜介绍","2","4","视像科技研发中心技术沙龙 主页 / 2024年 / 第13期 光学透镜介绍","其他","2024-02-27 18:28:20","未知用户 (liuzhitang)","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=230147976"
"YFZXJSSL","视像科技研发中心技术沙龙","230147995","227846024","2024年","第14期 Android TIAF架构介绍和应用","2","5","视像科技研发中心技术沙龙 主页 / 2024年 / 第14期 Android TIAF架构介绍和应用","设计与架构","2024-02-28 17:29:32","吴金旺","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=230147995"
"YFZXJSSL","视像科技研发中心技术沙龙","230152614","227846024","2024年","第15期 WIFI无线干扰案例分享","2","6","视像科技研发中心技术沙龙 主页 / 2024年 / 第15期 WIFI无线干扰案例分享","其他","2024-02-29 10:14:37","李兆琳","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=230152614"
"YFZXJSSL","视像科技研发中心技术沙龙","230161741","227846024","2024年","第16期 Agent技术与应用","2","7","视像科技研发中心技术沙龙 主页 / 2024年 / 第16期 Agent技术与应用","其他","2024-03-06 17:56:10","岳文浩","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=230161741"
"YFZXJSSL","视像科技研发中心技术沙龙","231028347","227846024","2024年","第17期 从华为灵犀遥控看指向控制技术","2","8","视像科技研发中心技术沙龙 主页 / 2024年 / 第17期 从华为灵犀遥控看指向控制技术","其他","2024-03-08 21:41:05","张焕斌","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=231028347"
"YFZXJSSL","视像科技研发中心技术沙龙","231035314","227846024","2024年","第18期 UWB空指遥控方案介绍及演示","2","9","视像科技研发中心技术沙龙 主页 / 2024年 / 第18期 UWB空指遥控方案介绍及演示","设计与架构","2024-03-07 19:54:10","姜元亭","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=231035314"
"YFZXJSSL","视像科技研发中心技术沙龙","231383157","227846024","2024年","第19期 英飞凌GaN、MOS技术交流","2","10","视像科技研发中心技术沙龙 主页 / 2024年 / 第19期 英飞凌GaN、MOS技术交流","其他","2024-03-13 16:22:51","姜元亭","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=231383157"
"YFZXJSSL","视像科技研发中心技术沙龙","227846047","227846024","2024年","第1期 非接触测温解决方案","2","11","视像科技研发中心技术沙龙 主页 / 2024年 / 第1期 非接触测温解决方案","设计与架构","2024-01-03 18:37:10","姜元亭","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=227846047"
"YFZXJSSL","视像科技研发中心技术沙龙","231406224","227846024","2024年","第20期 液晶特性与面板拖尾拖色技术交流","2","12","视像科技研发中心技术沙龙 主页 / 2024年 / 第20期 液晶特性与面板拖尾拖色技术交流","其他","2024-03-19 14:32:05","未知用户 (liuzhitang)","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=231406224"
"YFZXJSSL","视像科技研发中心技术沙龙","231845925","227846024","2024年","第21期  仿真技术交流--《一个CAE工程师的角色来介绍AI》","2","13","视像科技研发中心技术沙龙 主页 / 2024年 / 第21期  仿真技术交流--《一个CAE工程师的角色来介绍AI》","其他","2024-03-21 18:23:28","洪澎波","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=231845925"
"YFZXJSSL","视像科技研发中心技术沙龙","231403784","227846024","2024年","第22期  仿真技术交流-力学仿真V1.0","2","14","视像科技研发中心技术沙龙 主页 / 2024年 / 第22期  仿真技术交流-力学仿真V1.0","其他","2024-03-21 17:52:39","洪澎波","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=231403784"
"YFZXJSSL","视像科技研发中心技术沙龙","231856167","227846024","2024年","第23期 传感器技术与原理","2","15","视像科技研发中心技术沙龙 主页 / 2024年 / 第23期 传感器技术与原理","其他","2024-03-25 15:28:08","姜元亭","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=231856167"
"YFZXJSSL","视像科技研发中心技术沙龙","231857090","227846024","2024年","第24期 MOS技术及发展趋势","2","16","视像科技研发中心技术沙龙 主页 / 2024年 / 第24期 MOS技术及发展趋势","其他","2024-03-27 11:33:19","姜元亭","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=231857090"
"YFZXJSSL","视像科技研发中心技术沙龙","231854246","227846024","2024年","第25期   Kali(HV8107)的新画质功能:Local Dimming Peaking Technology","2","17","视像科技研发中心技术沙龙 主页 / 2024年 / 第25期   Kali(HV8107)的新画质功能:Local Dimming Peaking Technology","其他","2024-03-25 16:03:04","姜元亭","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=231854246"
"YFZXJSSL","视像科技研发中心技术沙龙","231860722","227846024","2024年","第26期  VR浏览器实现原理","2","18","视像科技研发中心技术沙龙 主页 / 2024年 / 第26期  VR浏览器实现原理","其他","2024-03-26 13:44:30","汪超","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=231860722"
"YFZXJSSL","视像科技研发中心技术沙龙","232229547","227846024","2024年","第27期 目标检测算法介绍","2","19","视像科技研发中心技术沙龙 主页 / 2024年 / 第27期 目标检测算法介绍","其他","2024-03-27 18:55:36","徐琳琳","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=232229547"
"YFZXJSSL","视像科技研发中心技术沙龙","232232073","227846024","2024年","第28期 微能量采集技术发展趋势介绍","2","20","视像科技研发中心技术沙龙 主页 / 2024年 / 第28期 微能量采集技术发展趋势介绍","其他","2024-03-29 17:24:02","刘思波","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=232232073"
"YFZXJSSL","视像科技研发中心技术沙龙","232245433","227846024","2024年","第29期 2024AWE音画测试板块分享","2","21","视像科技研发中心技术沙龙 主页 / 2024年 / 第29期 2024AWE音画测试板块分享","测试与验证","2024-04-01 16:52:31","王浩浩","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=232245433"
"YFZXJSSL","视像科技研发中心技术沙龙","227849380","227846024","2024年","第2期 胶黏剂相关成分分析及结构鉴定技术","2","22","视像科技研发中心技术沙龙 主页 / 2024年 / 第2期 胶黏剂相关成分分析及结构鉴定技术","问题与复盘","2024-01-08 19:44:21","陈宇","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=227849380"
"YFZXJSSL","视像科技研发中心技术沙龙","232250794","227846024","2024年","第30期 后壳气辅技术及变壁厚设计技术培训","2","23","视像科技研发中心技术沙龙 主页 / 2024年 / 第30期 后壳气辅技术及变壁厚设计技术培训","设计与架构","2024-04-02 09:49:14","未知用户 (liuzhitang)","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=232250794"
"YFZXJSSL","视像科技研发中心技术沙龙","232256052","227846024","2024年","第31期 IOT模组嵌入式系统Matter协议的开发技术培训","2","24","视像科技研发中心技术沙龙 主页 / 2024年 / 第31期 IOT模组嵌入式系统Matter协议的开发技术培训","培训与知识","2024-04-07 11:39:20","李亚栋","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=232256052"
"YFZXJSSL","视像科技研发中心技术沙龙","232590430","227846024","2024年","第32期 德莎胶带技术交流会","2","25","视像科技研发中心技术沙龙 主页 / 2024年 / 第32期 德莎胶带技术交流会","其他","2024-04-07 11:04:19","未知用户 (yaoyuli)","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=232590430"
"YFZXJSSL","视像科技研发中心技术沙龙","232987926","227846024","2024年","第33期 艾为中大功率音频功放技术交流","2","26","视像科技研发中心技术沙龙 主页 / 2024年 / 第33期 艾为中大功率音频功放技术交流","其他","2024-04-16 18:49:05","姜元亭","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=232987926"
"YFZXJSSL","视像科技研发中心技术沙龙","232988799","227846024","2024年","第34期 AI大模型测试代码生成分享","2","27","视像科技研发中心技术沙龙 主页 / 2024年 / 第34期 AI大模型测试代码生成分享","二维三维与图形模型","2024-04-17 10:08:34","未知用户 (liuzhitang)","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=232988799"
"YFZXJSSL","视像科技研发中心技术沙龙","232988003","227846024","2024年","第35期 TI毫米波雷达介绍","2","28","视像科技研发中心技术沙龙 主页 / 2024年 / 第35期 TI毫米波雷达介绍","其他","2024-04-17 10:08:43","未知用户 (liuzhitang)","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=232988003"
"YFZXJSSL","视像科技研发中心技术沙龙","233004805","227846024","2024年","第36期 JEITA AV&IT机器世界各地需求动向","2","29","视像科技研发中心技术沙龙 主页 / 2024年 / 第36期 JEITA AV&IT机器世界各地需求动向","需求与功能","2024-04-23 10:21:02","未知用户 (liuzhitang)","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=233004805"
"YFZXJSSL","视像科技研发中心技术沙龙","232988820","227846024","2024年","第37期 大模型在pcb板热设计的应用","2","30","视像科技研发中心技术沙龙 主页 / 2024年 / 第37期 大模型在pcb板热设计的应用","二维三维与图形模型","2024-05-06 15:47:21","未知用户 (liuzhitang)","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=232988820"
"YFZXJSSL","视像科技研发中心技术沙龙","234500701","227846024","2024年","第38期  超薄local dimming 电视DC/DC方案","2","31","视像科技研发中心技术沙龙 主页 / 2024年 / 第38期  超薄local dimming 电视DC/DC方案","设计与架构","2024-04-23 15:28:01","姜元亭","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=234500701"
"YFZXJSSL","视像科技研发中心技术沙龙","236721980","227846024","2024年","第39期 竞品机结构拆机信息分享","2","32","视像科技研发中心技术沙龙 主页 / 2024年 / 第39期 竞品机结构拆机信息分享","其他","2024-04-29 10:21:47","车宪香","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=236721980"
"YFZXJSSL","视像科技研发中心技术沙龙","227864423","227846024","2024年","第3期 信智平台AI训练模型介绍","2","33","视像科技研发中心技术沙龙 主页 / 2024年 / 第3期 信智平台AI训练模型介绍","二维三维与图形模型","2024-01-09 17:21:47","未知用户 (liuzhitang)","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=227864423"
"YFZXJSSL","视像科技研发中心技术沙龙","234500515","227846024","2024年","第40期 阵列功放音效增强算法技术","2","34","视像科技研发中心技术沙龙 主页 / 2024年 / 第40期 阵列功放音效增强算法技术","其他","2024-05-06 15:47:58","未知用户 (liuzhitang)","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=234500515"
"YFZXJSSL","视像科技研发中心技术沙龙","236739567","227846024","2024年","第41期 灯效产品及技术交流","2","35","视像科技研发中心技术沙龙 主页 / 2024年 / 第41期 灯效产品及技术交流","其他","2024-05-07 13:34:36","未知用户 (liuzhitang)","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=236739567"
"YFZXJSSL","视像科技研发中心技术沙龙","236747580","227846024","2024年","第42期 电视SOC及产品路线介绍","2","36","视像科技研发中心技术沙龙 主页 / 2024年 / 第42期 电视SOC及产品路线介绍","其他","2024-05-09 19:42:34","姜元亭","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=236747580"
"YFZXJSSL","视像科技研发中心技术沙龙","238847159","227846024","2024年","第43期 大模型RAG技术与应用平台","2","37","视像科技研发中心技术沙龙 主页 / 2024年 / 第43期 大模型RAG技术与应用平台","二维三维与图形模型","2024-05-11 15:11:29","殷腾龙","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=238847159"
"YFZXJSSL","视像科技研发中心技术沙龙","238869807","227846024","2024年","第44期 国际橡塑展展会总结及分享","2","38","视像科技研发中心技术沙龙 主页 / 2024年 / 第44期 国际橡塑展展会总结及分享","其他","2024-05-14 17:02:49","未知用户 (renyufei1)","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=238869807"
"YFZXJSSL","视像科技研发中心技术沙龙","238872790","227846024","2024年","第45期 FPGA开发流程及在电视中的应用","2","39","视像科技研发中心技术沙龙 主页 / 2024年 / 第45期 FPGA开发流程及在电视中的应用","规范与流程","2024-05-15 14:30:05","姜元亭","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=238872790"
"YFZXJSSL","视像科技研发中心技术沙龙","240778560","227846024","2024年","第46期 PCB制作技术及工艺","2","40","视像科技研发中心技术沙龙 主页 / 2024年 / 第46期 PCB制作技术及工艺","其他","2024-05-28 09:09:47","姜元亭","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=240778560"
"YFZXJSSL","视像科技研发中心技术沙龙","285372389","146968877","视像科技研发中心技术沙龙 主页","2025年","1","8","视像科技研发中心技术沙龙 主页 / 2025年","其他","2025-01-06 16:38:48","潘天娓","是","http://dmtks.hisense.com/pages/viewpage.action?pageId=285372389"
"YFZXJSSL","视像科技研发中心技术沙龙","291491521","285372389","2025年","第10期 星海大模型能力平台培训","2","1","视像科技研发中心技术沙龙 主页 / 2025年 / 第10期 星海大模型能力平台培训","二维三维与图形模型","2025-02-28 13:36:45","王志刚","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=291491521"
"YFZXJSSL","视像科技研发中心技术沙龙","291492260","285372389","2025年","第11期  低成本大后壳相关分享","2","2","视像科技研发中心技术沙龙 主页 / 2025年 / 第11期  低成本大后壳相关分享","其他","2025-02-27 10:36:36","潘天娓","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=291492260"
"YFZXJSSL","视像科技研发中心技术沙龙","294149786","285372389","2025年","第12期  紧跟DeepSeek学习热潮：携手incoPat解锁专利检索AI应用","2","3","视像科技研发中心技术沙龙 主页 / 2025年 / 第12期  紧跟DeepSeek学习热潮：携手incoPat解锁专利检索AI应用","培训与知识","2025-03-13 15:36:56","潘天娓","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=294149786"
"YFZXJSSL","视像科技研发中心技术沙龙","294912033","285372389","2025年","第13期 AI大模型测试应用场景分享","2","4","视像科技研发中心技术沙龙 主页 / 2025年 / 第13期 AI大模型测试应用场景分享","二维三维与图形模型","2025-03-12 16:33:25","徐琳琳","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=294912033"
"YFZXJSSL","视像科技研发中心技术沙龙","295879598","285372389","2025年","第14期 TV 3.0标准解读","2","5","视像科技研发中心技术沙龙 主页 / 2025年 / 第14期 TV 3.0标准解读","规范与流程","2025-03-27 09:05:38","潘天娓","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=295879598"
"YFZXJSSL","视像科技研发中心技术沙龙","294918940","285372389","2025年","第15期  超薄端子行业趋势及设计雷区","2","6","视像科技研发中心技术沙龙 主页 / 2025年 / 第15期  超薄端子行业趋势及设计雷区","设计与架构","2025-03-25 17:43:35","潘天娓","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=294918940"
"YFZXJSSL","视像科技研发中心技术沙龙","295889137","285372389","2025年","第16期 AWE2025观展总结-显示新技术相关分享","2","7","视像科技研发中心技术沙龙 主页 / 2025年 / 第16期 AWE2025观展总结-显示新技术相关分享","其他","2025-03-28 16:03:34","潘天娓","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=295889137"
"YFZXJSSL","视像科技研发中心技术沙龙","295879635","285372389","2025年","第17期 8107的高画质功能--改善显示色差的校准","2","8","视像科技研发中心技术沙龙 主页 / 2025年 / 第17期 8107的高画质功能--改善显示色差的校准","其他","2025-03-27 13:34:30","潘天娓","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=295879635"
"YFZXJSSL","视像科技研发中心技术沙龙","295888216","285372389","2025年","第18期 2025AWE外观结构相关分享","2","9","视像科技研发中心技术沙龙 主页 / 2025年 / 第18期 2025AWE外观结构相关分享","其他","2025-03-30 19:44:14","潘天娓","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=295888216"
"YFZXJSSL","视像科技研发中心技术沙龙","295884279","285372389","2025年","第19期 纸箱抗压强度原理及衰减分析","2","10","视像科技研发中心技术沙龙 主页 / 2025年 / 第19期 纸箱抗压强度原理及衰减分析","问题与复盘","2025-03-28 14:59:17","潘天娓","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=295884279"
"YFZXJSSL","视像科技研发中心技术沙龙","285372396","285372389","2025年","第1期 《网络性能提升方案技术洞察分享》","2","11","视像科技研发中心技术沙龙 主页 / 2025年 / 第1期 《网络性能提升方案技术洞察分享》","设计与架构","2025-01-06 16:44:13","潘天娓","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=285372396"
"YFZXJSSL","视像科技研发中心技术沙龙","295887239","285372389","2025年","第20期 DeepSeek V3/R1技术简介","2","12","视像科技研发中心技术沙龙 主页 / 2025年 / 第20期 DeepSeek V3/R1技术简介","其他","2025-03-31 13:01:37","潘天娓","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=295887239"
"YFZXJSSL","视像科技研发中心技术沙龙","297485932","285372389","2025年","第21期 GB4343.1标准换版差异解读","2","13","视像科技研发中心技术沙龙 主页 / 2025年 / 第21期 GB4343.1标准换版差异解读","规范与流程","2025-04-01 09:42:00","徐琳琳","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=297485932"
"YFZXJSSL","视像科技研发中心技术沙龙","301251257","285372389","2025年","第22期 建构可实现AI音源分离的电视软件系统","2","14","视像科技研发中心技术沙龙 主页 / 2025年 / 第22期 建构可实现AI音源分离的电视软件系统","其他","2025-04-21 16:03:58","潘天娓","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=301251257"
"YFZXJSSL","视像科技研发中心技术沙龙","301258024","285372389","2025年","第23期 关于“软件及AI大模型类”专利技术交底书撰写专题培训","2","15","视像科技研发中心技术沙龙 主页 / 2025年 / 第23期 关于“软件及AI大模型类”专利技术交底书撰写专题培训","二维三维与图形模型","2025-05-14 18:15:02","潘天娓","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=301258024"
"YFZXJSSL","视像科技研发中心技术沙龙","301263320","285372389","2025年","第24期 智能电视系统性能团标和IEEE标准编写经验分享","2","16","视像科技研发中心技术沙龙 主页 / 2025年 / 第24期 智能电视系统性能团标和IEEE标准编写经验分享","规范与流程","2025-04-28 18:10:51","潘天娓","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=301263320"
"YFZXJSSL","视像科技研发中心技术沙龙","301267341","285372389","2025年","第25期 AI画质技术分享","2","17","视像科技研发中心技术沙龙 主页 / 2025年 / 第25期 AI画质技术分享","其他","2025-04-30 20:20:56","刁玉洁","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=301267341"
"YFZXJSSL","视像科技研发中心技术沙龙","301263387","285372389","2025年","第26期 高分子材料常用测试分析方法","2","18","视像科技研发中心技术沙龙 主页 / 2025年 / 第26期 高分子材料常用测试分析方法","测试与验证","2025-04-29 09:04:20","潘天娓","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=301263387"
"YFZXJSSL","视像科技研发中心技术沙龙","301263406","285372389","2025年","第27期 背板加强筋形貌优化仿真技术与背板静态仿真刚强度评价方法","2","19","视像科技研发中心技术沙龙 主页 / 2025年 / 第27期 背板加强筋形貌优化仿真技术与背板静态仿真刚强度评价方法","其他","2025-04-28 09:09:09","潘天娓","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=301263406"
"YFZXJSSL","视像科技研发中心技术沙龙","302738394","285372389","2025年","第28期 关于“硬件电路类”专利技术交底书撰写专题培训","2","20","视像科技研发中心技术沙龙 主页 / 2025年 / 第28期 关于“硬件电路类”专利技术交底书撰写专题培训","培训与知识","2025-05-14 18:13:47","潘天娓","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=302738394"
"YFZXJSSL","视像科技研发中心技术沙龙","303910994","285372389","2025年","第29期 关于“产品结构类”专利技术交底书撰写专题培训","2","21","视像科技研发中心技术沙龙 主页 / 2025年 / 第29期 关于“产品结构类”专利技术交底书撰写专题培训","培训与知识","2025-05-23 09:27:06","潘天娓","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=303910994"
"YFZXJSSL","视像科技研发中心技术沙龙","286359507","285372389","2025年","第2期 DLP显示技术原理","2","22","视像科技研发中心技术沙龙 主页 / 2025年 / 第2期 DLP显示技术原理","其他","2025-01-16 18:23:49","李孟凡","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=286359507"
"YFZXJSSL","视像科技研发中心技术沙龙","305500675","285372389","2025年","第30期 惠州声乐技术分享","2","23","视像科技研发中心技术沙龙 主页 / 2025年 / 第30期 惠州声乐技术分享","其他","2025-05-22 14:41:10","潘天娓","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=305500675"
"YFZXJSSL","视像科技研发中心技术沙龙","305508533","285372389","2025年","第31期 关于“专利风险排查及规避设计”专题培训","2","24","视像科技研发中心技术沙龙 主页 / 2025年 / 第31期 关于“专利风险排查及规避设计”专题培训","设计与架构","2025-06-04 15:22:23","潘天娓","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=305508533"
"YFZXJSSL","视像科技研发中心技术沙龙","305506568","285372389","2025年","第32期 Kali(8107)高画质功能(AI live stage高画质的研究)","2","25","视像科技研发中心技术沙龙 主页 / 2025年 / 第32期 Kali(8107)高画质功能(AI live stage高画质的研究)","其他","2025-05-23 09:58:41","潘天娓","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=305506568"
"YFZXJSSL","视像科技研发中心技术沙龙","305506609","285372389","2025年","第33期 网络变压器技术趋势及降本方向交流","2","26","视像科技研发中心技术沙龙 主页 / 2025年 / 第33期 网络变压器技术趋势及降本方向交流","其他","2025-05-23 09:21:41","潘天娓","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=305506609"
"YFZXJSSL","视像科技研发中心技术沙龙","305522438","285372389","2025年","第34期 竞品分析后壳信息总结分享","2","27","视像科技研发中心技术沙龙 主页 / 2025年 / 第34期 竞品分析后壳信息总结分享","问题与复盘","2025-05-27 14:37:53","潘天娓","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=305522438"
"YFZXJSSL","视像科技研发中心技术沙龙","305522455","285372389","2025年","第35期 2025年全球主要DTV技术趋势交流","2","28","视像科技研发中心技术沙龙 主页 / 2025年 / 第35期 2025年全球主要DTV技术趋势交流","其他","2025-05-28 20:30:02","朱登宇","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=305522455"
"YFZXJSSL","视像科技研发中心技术沙龙","305522469","285372389","2025年","第36期 模组结构K8平台项目总结&开发分享","2","29","视像科技研发中心技术沙龙 主页 / 2025年 / 第36期 模组结构K8平台项目总结&开发分享","项目管理","2025-05-27 14:58:01","潘天娓","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=305522469"
"YFZXJSSL","视像科技研发中心技术沙龙","305522570","285372389","2025年","第37期 2025亚洲蓝牙技术大会内容分享","2","30","视像科技研发中心技术沙龙 主页 / 2025年 / 第37期 2025亚洲蓝牙技术大会内容分享","其他","2025-05-27 15:18:37","潘天娓","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=305522570"
"YFZXJSSL","视像科技研发中心技术沙龙","305527532","285372389","2025年","第38期 大模型应用：测试用例设计智能体","2","31","视像科技研发中心技术沙龙 主页 / 2025年 / 第38期 大模型应用：测试用例设计智能体","二维三维与图形模型","2025-05-29 13:39:51","徐琳琳","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=305527532"
"YFZXJSSL","视像科技研发中心技术沙龙","307300391","285372389","2025年","第39期 带有帧生成的超采样技术简介","2","32","视像科技研发中心技术沙龙 主页 / 2025年 / 第39期 带有帧生成的超采样技术简介","其他","2025-05-30 09:20:33","徐琳琳","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=307300391"
"YFZXJSSL","视像科技研发中心技术沙龙","287596005","285372389","2025年","第3期 2025CES显示相关分享","2","33","视像科技研发中心技术沙龙 主页 / 2025年 / 第3期 2025CES显示相关分享","其他","2025-01-21 11:29:34","宗志豪","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=287596005"
"YFZXJSSL","视像科技研发中心技术沙龙","307304141","285372389","2025年","第40期 几种画面显示中响应时间与模糊程度的测试设备","2","34","视像科技研发中心技术沙龙 主页 / 2025年 / 第40期 几种画面显示中响应时间与模糊程度的测试设备","测试与验证","2025-05-30 16:49:11","潘天娓","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=307304141"
"YFZXJSSL","视像科技研发中心技术沙龙","307311380","285372389","2025年","第41期 海信化学物质限制要求","2","35","视像科技研发中心技术沙龙 主页 / 2025年 / 第41期 海信化学物质限制要求","其他","2025-06-05 14:28:15","潘天娓","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=307311380"
"YFZXJSSL","视像科技研发中心技术沙龙","307312700","285372389","2025年","第42期 关于专利技术交底书撰写专题培训之“查新检索”","2","36","视像科技研发中心技术沙龙 主页 / 2025年 / 第42期 关于专利技术交底书撰写专题培训之“查新检索”","培训与知识","2025-07-23 14:19:12","潘天娓","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=307312700"
"YFZXJSSL","视像科技研发中心技术沙龙","308838624","285372389","2025年","第43期 高分子材料：基本检测方案简介与异物分析案例分享","2","37","视像科技研发中心技术沙龙 主页 / 2025年 / 第43期 高分子材料：基本检测方案简介与异物分析案例分享","设计与架构","2025-06-12 18:00:07","潘天娓","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=308838624"
"YFZXJSSL","视像科技研发中心技术沙龙","308842893","285372389","2025年","第44期 QECon测试大会分享","2","38","视像科技研发中心技术沙龙 主页 / 2025年 / 第44期 QECon测试大会分享","测试与验证","2025-06-10 16:30:33","王志刚","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=308842893"
"YFZXJSSL","视像科技研发中心技术沙龙","308848981","285372389","2025年","第45期 连接器品类技术趋势方向交流","2","39","视像科技研发中心技术沙龙 主页 / 2025年 / 第45期 连接器品类技术趋势方向交流","其他","2025-06-25 10:52:45","潘天娓","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=308848981"
"YFZXJSSL","视像科技研发中心技术沙龙","308867447","285372389","2025年","第46期 专利审查意见答复相关培训","2","40","视像科技研发中心技术沙龙 主页 / 2025年 / 第46期 专利审查意见答复相关培训","培训与知识","2025-07-23 14:18:29","潘天娓","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=308867447"
"YFZXJSSL","视像科技研发中心技术沙龙","349813666","146968877","视像科技研发中心技术沙龙 主页","2026年","1","9","视像科技研发中心技术沙龙 主页 / 2026年","其他","2026-01-06 08:56:17","潘天娓","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=349813666"
"YFZXJSSL","视像科技研发中心技术沙龙","357840492","349813666","2026年","第10期  电视产品化学物质限制要求","2","1","视像科技研发中心技术沙龙 主页 / 2026年 / 第10期  电视产品化学物质限制要求","其他","2026-02-24 13:37:51","潘天娓","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=357840492"
